"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"197",2.91623825424112,NA,NA,-0.216334364316844,NA,NA,NA,0.243844375351453,0.0484712761006519,NA,NA,NA,NA,NA,7,-37.7561790610981,91.5864321962702,14.565702301468,9.11853909903153e-05
"3145",2.83292385378633,NA,NA,NA,-0.0315695099066737,NA,NA,0.324196181821211,NA,NA,NA,-0.342664086500595,0.415901710852473,NA,8,-36.443957962378,91.6048970568314,14.5841671620292,9.03474025128319e-05
"47",2.86619176029583,NA,0.387267113111038,-0.107793314512126,-0.0277003834065066,NA,0.0468682867401666,NA,NA,NA,NA,NA,NA,NA,8,-36.4447761632128,91.6065334585012,14.5858035636989,9.02735104260746e-05
"785",2.91830925651325,NA,NA,NA,NA,0.023530372063671,NA,NA,NA,"+",-0.011275385473575,NA,NA,NA,8,-36.4458416337753,91.6086643996261,14.5879345048238,9.01773778804395e-05
"2721",2.94087751356915,NA,NA,NA,NA,NA,0.209286048447819,NA,0.0481256218312852,NA,-0.320231006230341,NA,0.5528616422725,NA,8,-36.4462171025433,91.609415337162,14.5886854423597,9.01435254471326e-05
"804",3.1377339704542,0.112522996134359,0.407864982760774,NA,NA,NA,-0.0417677515979455,NA,NA,"+",-0.109194208567093,NA,NA,NA,10,-33.6496518741719,91.61302923854,14.5922993437377,8.99807876156151e-05
"85",2.92064137697773,NA,NA,-0.262207342808653,NA,-0.0797933183081537,NA,0.228624429250324,NA,NA,NA,NA,NA,NA,7,-37.7702506420267,91.6145753581275,14.5938454633252,8.99112539667952e-05
"581",2.91391499746586,NA,NA,-0.21774692275164,NA,NA,NA,0.235125110111947,NA,NA,0.0391828497336225,NA,NA,NA,7,-37.7768469495587,91.6277679731914,14.6070380783891,8.93201234677305e-05
"1803",3.08438146083864,NA,0.439114101614388,NA,-0.00749259741799935,NA,NA,NA,NA,"+",-0.0253406529773631,-0.140743853319294,NA,NA,10,-33.6593034553312,91.6323324008585,14.6116025060562,8.91165082814121e-05
"4995",3.16067347857613,NA,0.447756896662516,NA,NA,NA,NA,NA,0.108146108428317,"+",-0.106331379139621,NA,NA,-0.0326961339022421,10,-33.6601227014114,91.633970893019,14.6132409982167,8.90435298290563e-05
"4643",2.85915043390011,NA,0.504516730076023,NA,NA,NA,0.0686545325087474,NA,NA,NA,-0.060279832931436,NA,NA,-0.0623786496917418,8,-36.4588847010743,91.634750534224,14.6140206394217,8.90088255912612e-05
"563",2.85771030079375,NA,0.475597857562674,NA,NA,0.0716115960739824,0.118846995716234,NA,NA,NA,-0.062056208420213,NA,NA,NA,8,-36.4648313319624,91.6466437960002,14.6259139011979,8.84810936284387e-05
"3341",2.93080856443616,NA,NA,-0.130208486902122,0.0558795510362873,NA,NA,NA,NA,"+",NA,-0.341797632685722,0.322695647296935,NA,10,-33.6686089496723,91.6509433895407,14.6302134947384,8.82910815759545e-05
"151",2.86204843736935,NA,0.3781750599287,-0.146159524343974,NA,-0.0144851210315956,NA,NA,0.0241486906221113,NA,NA,NA,NA,NA,8,-36.4745299402182,91.6660410125118,14.6453111177095,8.76270981412371e-05
"3078",2.85671060567292,0.0489869928829309,NA,-0.196149084800631,NA,NA,NA,NA,NA,NA,NA,-0.213430893548413,0.354888998997224,NA,8,-36.4767701371885,91.6705214064525,14.6497915116502,8.74310158948908e-05
"4164",2.86049727560426,0.0315038999840034,0.455640695967182,NA,NA,NA,NA,0.0721582055578381,NA,NA,NA,NA,NA,-0.0986914730712178,8,-36.4785965022532,91.6741741365818,14.6534442417795,8.7271480671018e-05
"24",2.86185061337758,0.0419832013213811,0.372647747280803,-0.136298622774807,NA,-0.00210876315139981,NA,NA,NA,NA,NA,NA,NA,NA,8,-36.4797933843274,91.6765679007303,14.655838005928,8.71670894846423e-05
"2322",3.05673519693848,0.134857994911347,NA,NA,NA,0.0542838763272496,NA,NA,NA,"+",NA,NA,0.201488779516223,NA,9,-35.1117568402275,91.6850521419935,14.6643222471912,8.67980993795609e-05
"6213",2.91676302110706,NA,NA,-0.0957511365145593,NA,NA,NA,0.180380602277447,NA,NA,NA,NA,0.337492699336687,-0.147421831220988,8,-36.4880533847911,91.6930879016577,14.6723580068554,8.64500547156352e-05
"2699",2.85865473969845,NA,0.394065383562877,NA,-0.0555518761407824,NA,NA,NA,-0.017495158901696,NA,-0.265212541855257,NA,0.328004812196627,NA,9,-35.1196135041269,91.7007654697922,14.6800355749899,8.61188277840647e-05
"4111",2.85822949840875,NA,0.417131062082879,-0.105857866667078,-0.0181214595890279,NA,NA,NA,NA,NA,NA,NA,NA,-0.0410180842754364,8,-36.4920572837881,91.7010956996517,14.6803658048495,8.61046094537259e-05
"44",2.86547057867994,-0.0827577511209045,0.474726332799047,NA,-0.0795897327954228,NA,0.0940935516891101,NA,NA,NA,NA,NA,NA,NA,8,-36.4936141173614,91.7042093667983,14.683479471996,8.59706631999824e-05
"7361",2.82687310073309,NA,NA,NA,NA,NA,NA,0.28672076732693,-0.103938354153035,NA,NA,-0.351195133430791,0.564943346378521,-0.189303169324442,9,-35.1223414113324,91.7062212842033,14.6854913894011,8.58842237477227e-05
"3489",2.91625255156484,NA,NA,NA,NA,NA,0.0931877329907361,NA,0.0414147553457615,"+",NA,-0.316833353533328,0.311322942949269,NA,10,-33.6964611742384,91.706647838673,14.6859179438707,8.58659085511443e-05
"1067",2.83984693697516,NA,0.48535960652018,NA,-0.0653509996974444,NA,0.056466103822657,NA,NA,NA,NA,-0.089899020831598,NA,NA,8,-36.4995480782021,91.7160772884798,14.6953473936775,8.54620272564878e-05
"2385",2.94362547998686,NA,NA,NA,NA,0.0293282994656112,NA,-0.115655478129204,NA,"+",NA,NA,0.215669148270502,NA,9,-35.1293761991103,91.7202908597591,14.6995609649568,8.52821666151617e-05
"3153",2.82316627884893,NA,NA,NA,NA,0.022299585563652,NA,0.345213009007345,NA,NA,NA,-0.366290957506599,0.428515431995594,NA,8,-36.5183989091663,91.7537789504081,14.7330490556058,8.38660866897646e-05
"193",2.92936214184647,NA,NA,NA,NA,NA,NA,0.39299885332316,0.0202259709199897,NA,NA,NA,NA,NA,6,-39.1210097169065,91.7692921610857,14.7485622662834,8.32180869420567e-05
"1156",2.8208570966584,-0.00318694600445302,0.520771236880177,NA,NA,NA,NA,NA,0.0386686896948355,NA,NA,-0.118722004592371,NA,NA,8,-36.5265160190051,91.7700131700857,14.7492832752834,8.31880918542413e-05
"2343",3.19340572303022,NA,0.312381446779613,-0.0699674973762808,NA,NA,0.0268895161452916,NA,NA,"+",NA,NA,0.127412641767,NA,10,-33.7302892832695,91.7743040567351,14.7535741619328,8.30098078353916e-05
"2577",2.91760842313299,NA,NA,NA,NA,0.00195468689275898,NA,NA,NA,NA,-0.292771558677169,NA,0.574268476701626,NA,7,-37.8556500565276,91.7853741871292,14.7646442923269,8.25516123777005e-05
"5387",3.05283940562869,NA,0.441705775713276,NA,0.0370096551379754,NA,NA,NA,NA,"+",NA,-0.162075978276151,NA,-0.0737650977229319,10,-33.7361598625258,91.7860452152476,14.7653153204453,8.25239197970246e-05
"296",3.18966278184548,0.120025461782201,0.330701632592144,-0.0980452357165856,NA,NA,-0.0663283609221297,NA,NA,"+",NA,NA,NA,NA,10,-33.7383739136077,91.7904733174114,14.7697434226091,8.23414097409651e-05
"4612",2.85124076459717,0.0332803531632899,0.51903716198463,NA,NA,NA,NA,NA,NA,NA,-0.0579389023215721,NA,NA,-0.0770453937222329,8,-36.5406320860032,91.7982453040819,14.7775154092796,8.20220524834676e-05
"4259",2.86790291688326,NA,0.472063486169885,NA,NA,NA,0.0783382005957443,NA,0.0557329148051806,NA,NA,NA,NA,-0.0869111859891413,8,-36.548308091811,91.8135973156975,14.7928674208952,8.13948609746301e-05
"577",2.928625598271,NA,NA,NA,NA,NA,NA,0.415599464923508,NA,NA,-0.0208318460483351,NA,NA,NA,6,-39.1461936267282,91.8196599807292,14.7989300859269,8.11484996760919e-05
"6473",2.72216928206049,NA,NA,NA,0.122070313748666,NA,NA,-0.355383535462101,NA,"+",NA,NA,0.361646566235594,-0.265059592752128,10,-33.7530746740861,91.8198748383682,14.7991449435659,8.11397824568176e-05
"6339",2.86878161507296,NA,0.328055810936369,NA,NA,NA,NA,0.0268055039649363,-0.0855186889689856,NA,NA,NA,0.307315483721693,-0.179396093432963,9,-35.1834801825619,91.8284988266622,14.8077689318599,8.07906614346209e-05
"1292",3.08906543287561,0.0147896306286688,0.422391339992896,NA,-0.00828309551853686,NA,NA,NA,NA,"+",NA,-0.14993758890119,NA,NA,10,-33.7592846941344,91.8322948784648,14.8115649836625,8.06374640988789e-05
"1811",3.08821675112375,NA,0.445241767046461,NA,NA,0.0202601992323439,NA,NA,NA,"+",-0.0171658752499072,-0.141806597077671,NA,NA,10,-33.7650518474085,91.843829185013,14.8230992902107,8.01737539128967e-05
"5131",2.83283225578556,NA,0.521741061110609,NA,-0.0410805182089589,NA,NA,NA,NA,NA,NA,-0.077554842992571,NA,-0.063237438600445,8,-36.5646280267462,91.8462371855678,14.8255072907656,8.00772827782342e-05
"3095",2.80046453369635,NA,0.304347767941053,-0.153081172817669,NA,-0.0370426645121669,NA,NA,NA,NA,NA,-0.276569605074254,0.253496018483925,NA,9,-35.1970605008395,91.8556594632174,14.8349295684151,7.97009148392794e-05
"4119",2.85970974611022,NA,0.411662519443676,-0.12307021688536,NA,-0.0150763138972782,NA,NA,NA,NA,NA,NA,NA,-0.0571904615643577,8,-36.5725917884835,91.8621647090425,14.8414348142402,7.94420989609271e-05
"5411",3.06634119787441,NA,0.433972320444029,NA,NA,NA,0.00897710286171406,NA,NA,"+",NA,-0.148819386323524,NA,-0.0492941499665194,10,-33.7775025476712,91.8687305855385,14.8480006907362,7.91817230885561e-05
"2572",2.86111965201725,0.0407693783570228,0.384534555435312,NA,-0.0427567438719411,NA,NA,NA,NA,NA,-0.283839442097112,NA,0.330073797946129,NA,9,-35.2053384852721,91.8722154320826,14.8514855372803,7.90438751411403e-05
"6210",2.92501043456556,0.0839837505572642,NA,NA,NA,NA,NA,0.225140557574635,NA,NA,NA,NA,0.376269100032849,-0.190039659954898,8,-36.586450967406,91.8898830668874,14.8691531720851,7.83486910667451e-05
"203",2.85983814851584,NA,0.462187687442511,NA,-0.0891018638483014,NA,NA,0.0207322659214777,0.000346387647110068,NA,NA,NA,NA,NA,8,-36.5887875691101,91.8945562702957,14.8738263754935,7.81658350956618e-05
"7265",2.84559227955108,NA,NA,NA,NA,NA,0.101337614847286,0.257750946455565,NA,NA,NA,-0.336303796079725,0.503199797253463,-0.158377412577668,9,-35.2168379788947,91.8952144193278,14.8744845245255,7.8140116943135e-05
"73",2.93214470170312,NA,NA,NA,-0.0749056900176767,NA,NA,0.367271783607595,NA,NA,NA,NA,NA,NA,6,-39.1871127719866,91.9014982712459,14.8807683764436,7.78949917654984e-05
"3235",2.81251954259876,NA,0.358119613490548,NA,NA,NA,0.10079429182865,NA,-0.00726005234857941,NA,NA,-0.253001172705779,0.281559427251666,NA,9,-35.2266489016499,91.9148362648383,14.894106370036,7.73772386807486e-05
"3849",2.88655829216762,NA,NA,NA,0.0165690764566509,NA,NA,NA,NA,"+",-0.148219029794486,-0.266729372169394,0.415913166393253,NA,10,-33.8005768025618,91.9148790953198,14.8941492005175,7.73755816462971e-05
"2314",3.06147809855137,0.111437117739536,NA,NA,0.000260513176750758,NA,NA,NA,NA,"+",NA,NA,0.202623552903977,NA,9,-35.2286480177146,91.9188344969676,14.8981046021653,7.72227071145967e-05
"524",2.85287932284882,0.0104632439067061,0.509694531312967,NA,-0.0762582627972077,NA,NA,NA,NA,NA,-0.0843100186424162,NA,NA,NA,8,-36.6022243127901,91.9214297576557,14.9006998628535,7.71225655739953e-05
"392",3.20860596944132,0.0697555201950352,0.333055068718863,-0.0872552838282208,NA,NA,NA,NA,0.0729949243196299,"+",NA,NA,NA,NA,10,-33.8126923434136,91.9391101770232,14.9183802822209,7.6443790600001e-05
"4161",2.93158245321044,NA,NA,NA,NA,NA,NA,0.427151637241675,NA,NA,NA,NA,NA,-0.0746138806725273,6,-39.2131814587188,91.9536356447104,14.9329057499081,7.58906109248111e-05
"555",2.85958060350031,NA,0.497411104728876,NA,-0.0581823296308722,NA,0.0585674912789416,NA,NA,NA,-0.0885306530885895,NA,NA,NA,8,-36.6190626702604,91.9551064725964,14.9343765777941,7.58348204284638e-05
"776",3.14741537121018,0.0759239374856102,0.364114766138504,-0.0648270106676073,NA,NA,NA,NA,NA,"+",-0.0676660154665145,NA,NA,NA,10,-33.8240688222684,91.961863134733,14.9411332399307,7.55790575676153e-05
"76",2.85874754097386,-0.0128199367984508,0.468720677009187,NA,-0.0915221312683519,NA,NA,0.0185790405018943,NA,NA,NA,NA,NA,NA,8,-36.622615886284,91.9622129046435,14.9414830098412,7.55658410832284e-05
"33",2.95514643974952,NA,NA,NA,NA,NA,0.170128058479137,NA,NA,NA,NA,NA,NA,NA,5,-40.4480424122668,91.9675133959621,14.9467835011598,7.53658381863767e-05
"2443",3.18956799322248,NA,0.35366340872251,NA,-0.0409387804031635,NA,NA,NA,1.45325903185523e-05,"+",NA,NA,0.128522318463276,NA,10,-33.8320519698576,91.9778294299112,14.9570995351089,7.49781007514961e-05
"4619",2.85166030942021,NA,0.51883911517219,NA,-0.0553064858523632,NA,NA,NA,NA,NA,-0.0657522906919739,NA,NA,-0.0370080459736697,8,-36.6307424063467,91.9784659447689,14.9577360499667,7.49542422107089e-05
"595",2.84860740870275,NA,0.480718267671737,NA,NA,0.0370878834832514,NA,0.101326766405282,NA,NA,-0.108849095897841,NA,NA,NA,8,-36.6321497864756,91.9812807050268,14.9605508102245,7.48488272964716e-05
"7177",2.84868230556135,NA,NA,NA,0.0721778153175207,NA,NA,NA,NA,NA,NA,-0.292929219111089,0.654550341788987,-0.272983035594915,8,-36.6322817793333,91.9815446907421,14.9608147959398,7.48389484378468e-05
"1300",3.10130793216353,0.0388101332515638,0.418159952286939,NA,NA,0.0312254652265351,NA,NA,NA,"+",NA,-0.128497517218606,NA,NA,10,-33.8394604072877,91.9926463047715,14.9719164099692,7.44246826961564e-05
"2353",3.031495745809,NA,NA,NA,NA,0.062531544853272,0.119402209809133,NA,NA,"+",NA,NA,0.235547208449173,NA,9,-35.2689970152956,91.9995324921297,14.9788025973274,7.41688721840918e-05
"4171",2.85841696788964,NA,0.471886357651637,NA,-0.0385382001306606,NA,NA,0.0463881341118925,NA,NA,NA,NA,NA,-0.0726009949137949,8,-36.644767923413,92.0065169789015,14.9857870840992,7.39103081777704e-05
"1346",2.83108783962784,0.0988553849982309,NA,NA,NA,NA,NA,-0.117615264352191,NA,"+",NA,-0.0867426469720703,NA,NA,9,-35.2732194868957,92.0079774353299,14.9872475405276,7.38563564863391e-05
"107",2.8685221251845,NA,0.433659098860797,NA,-0.0666139745338125,NA,0.0561379653601277,0.0421384620556914,NA,NA,NA,NA,NA,NA,8,-36.6462410419449,92.0094632159653,14.988733321163,7.38015096893027e-05
"1555",2.82957305673466,NA,0.539340667052893,NA,NA,0.0407576882038876,NA,NA,NA,NA,-0.068481495891588,-0.0451310288210467,NA,NA,8,-36.6521747673277,92.0213306667309,15.0006007719286,7.33648884742501e-05
"837",2.88576698068366,NA,NA,-0.136077647463158,NA,NA,NA,-0.162211780816903,NA,"+",0.0421516438185946,NA,NA,NA,9,-35.2830776258822,92.0276937133029,15.0069638185006,7.3131847282757e-05
"347",3.01275144368383,NA,0.435730626006603,NA,-0.0122964347033152,0.0298474777819507,NA,-0.228549315659987,NA,"+",NA,NA,NA,NA,10,-33.8593018755754,92.0323292413468,15.0115993465445,7.29625411998305e-05
"3087",2.80213228718797,NA,0.325418608195971,-0.116915523799211,-0.0143157891185419,NA,NA,NA,NA,NA,NA,-0.250955505657863,0.24819614575864,NA,9,-35.2867189778611,92.0349764172606,15.0142465224583,7.28660327418016e-05
"420",3.20412559622746,0.05051291431703,0.386756956920588,NA,NA,NA,0.015307010497015,NA,0.0700731935344722,"+",NA,NA,NA,NA,10,-33.8617726717387,92.0372708336734,15.0165409388712,7.2782488161746e-05
"2324",3.19471699533228,0.0759414091689332,0.331769075944499,NA,NA,0.0521454423319621,NA,NA,NA,"+",NA,NA,0.127746527586482,NA,10,-33.8619274712769,92.0375804327499,15.0168505379476,7.27712223381825e-05
"281",2.92363097365946,NA,NA,NA,-0.0175975241460267,0.0211957160267052,NA,NA,NA,"+",NA,NA,NA,NA,8,-36.6678467685532,92.0526746691819,15.0319447743796,7.22240766043097e-05
"3074",2.87530598055727,0.0578781040523759,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.195043740797063,0.444938182810973,NA,7,-37.9893200320062,92.0527141380865,15.0319842432842,7.22226513157791e-05
"3081",2.87841819270934,NA,NA,NA,-0.0819338452704586,NA,NA,NA,NA,NA,NA,-0.192697723347476,0.43361254160727,NA,7,-37.9905044849126,92.0550830438994,15.0343531490971,7.21371576281367e-05
"774",3.01742715317973,0.142149896909979,NA,-0.127915127294477,NA,NA,NA,NA,NA,"+",-0.00421957558906116,NA,NA,NA,9,-35.2973109599668,92.056160381472,15.0354304866697,7.2098310056915e-05
"2566",2.9128832708156,0.127094169619866,NA,-0.148456571054273,NA,NA,NA,NA,NA,NA,-0.195865717010489,NA,0.393522062458498,NA,8,-36.6704062259536,92.0577935839828,15.0370636891805,7.2039458518802e-05
"6914",2.98404415330938,0.13174139012319,NA,NA,NA,NA,NA,NA,NA,"+",-0.214815517779339,NA,0.38087747949076,-0.0839261069786346,10,-33.8753895216818,92.0645045335596,15.0437746387573,7.17981370324759e-05
"2089",2.94140576107609,NA,NA,NA,-0.0245569885293039,NA,0.177091956145794,NA,NA,NA,NA,NA,0.370168781451246,NA,7,-37.9954958809324,92.065065835939,15.0443359411367,7.17779896272311e-05
"2946",3.0045103401689,0.15504502800031,NA,NA,NA,NA,NA,NA,0.0388543412838205,"+",-0.267652204737743,NA,0.338152427747496,NA,10,-33.8795758254412,92.0728771410786,15.0521472462763,7.14981964806654e-05
"270",3.04533098611515,0.170907172872941,NA,-0.155917587453005,0.0704333052451971,NA,NA,NA,NA,"+",NA,NA,NA,NA,9,-35.3204417694896,92.1024220005177,15.0816921057154,7.04497574601552e-05
"2583",2.86051291546376,NA,0.364365294024966,-0.0680411435968235,NA,-0.0215328923132365,NA,NA,NA,NA,-0.290580872955693,NA,0.324701020596045,NA,9,-35.3231202782063,92.107779017951,15.0870491231487,7.02613096629134e-05
"3147",2.80235964447601,NA,0.326296217750561,NA,-0.045905353069895,NA,NA,0.127040198623355,NA,NA,NA,-0.278829141633926,0.27286662341382,NA,9,-35.3241701812529,92.1098788240443,15.089148929242,7.01875808106827e-05
"2575",2.8596441449314,NA,0.378448386831718,-0.0317119793818755,-0.0408299810638994,NA,NA,NA,NA,NA,-0.262344640771983,NA,0.31426347298757,NA,9,-35.3255566099156,92.1126516813696,15.0919217865673,7.00903381624582e-05
"907",3.16704312611662,NA,0.44614654023427,NA,-0.0150606158304221,NA,NA,NA,0.110661836716797,"+",-0.123167975692697,NA,NA,NA,10,-33.9020700464109,92.1178655830179,15.0971356882157,6.9907854064503e-05
"4369",2.91264496052834,NA,NA,NA,NA,0.0192794083503377,NA,NA,NA,"+",NA,NA,NA,-0.0248461797839466,8,-36.7014514506212,92.1198840333179,15.0991541385156,6.98373368898385e-05
"7170",2.8632879693274,0.0213397385861044,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.247979475466698,0.591975456135284,-0.217903442625769,8,-36.7051023802345,92.1271858925444,15.1064559977421,6.9582830563518e-05
"1441",2.88895240843627,NA,NA,NA,NA,NA,0.101833470081647,NA,0.17026251974577,"+",NA,-0.220123601094966,NA,NA,9,-35.3331189197914,92.1277763011212,15.1070464063189,6.95622924451547e-05
"6180",2.8821282101097,-0.0788135458903765,0.333326810111237,NA,NA,NA,0.114011740397737,NA,NA,NA,NA,NA,0.282646938279403,-0.160978599051659,9,-35.3340642322539,92.1296669260462,15.108937031244,6.94965654143711e-05
"2319",3.19396441636711,NA,0.321634319251595,-0.0702028931303827,-0.0129073714520792,NA,NA,NA,NA,"+",NA,NA,0.122688225050704,NA,10,-33.9091207928111,92.1319670758183,15.1112371810161,6.94166851027961e-05
"3857",2.88719943381007,NA,NA,NA,NA,-0.0224168141620939,NA,NA,NA,"+",-0.166370666203098,-0.265053502804498,0.429385786921594,NA,10,-33.9107800073164,92.1352855048289,15.1145556100266,6.93016034309552e-05
"7237",2.82824090313105,NA,NA,-0.0823019874095214,NA,NA,NA,0.256562614119992,NA,NA,NA,-0.348283405918237,0.470537977221238,-0.144693674321479,9,-35.3400116504219,92.1415617623823,15.1208318675801,6.90844669542637e-05
"3401",2.89051284319583,NA,NA,NA,0.011980964354098,NA,NA,-0.0233526971218977,NA,"+",NA,-0.320339414936988,0.345524478736134,NA,10,-33.9145680263875,92.1428615429712,15.1221316481689,6.90395842157029e-05
"2850",2.99491796398847,0.144771267595402,NA,NA,NA,NA,0.00597145459267466,NA,NA,"+",-0.263246192150913,NA,0.357917072463654,NA,10,-33.9152213290488,92.1441681482937,15.1234382534914,6.89944952015924e-05
"2149",2.92290464415023,NA,NA,-0.127992342137252,NA,NA,0.1120242712634,0.156457955683879,NA,NA,NA,NA,0.241966435638387,NA,8,-36.7186216314539,92.1542243949832,15.1334945001809,6.86484530699237e-05
"2316",3.19545317716302,0.0384261144326244,0.33947930750953,NA,-0.0256762639968132,NA,NA,NA,NA,"+",NA,NA,0.127400406549696,NA,10,-33.9210591714982,92.1558438331926,15.1351139383903,6.85928896044014e-05
"2707",2.85346642004996,NA,0.407788953796663,NA,NA,0.00764975513641657,NA,NA,-0.00972280541934019,NA,-0.310068444004482,NA,0.353654834848646,NA,9,-35.3482337359012,92.1580059333409,15.1372760385386,6.85187773227695e-05
"2355",3.18116385809132,NA,0.33522739122911,NA,NA,0.0584035975661697,0.0735207388657719,NA,NA,"+",NA,NA,0.144813716974925,NA,10,-33.923408948118,92.1605433864321,15.1398134916298,6.84319008540019e-05
"31",2.86286577422062,NA,0.389444593075565,-0.126313671414549,-0.0421243264803062,-0.0181595494517234,NA,NA,NA,NA,NA,NA,NA,NA,8,-36.7267279453188,92.170437022713,15.1497071279107,6.80942166053781e-05
