"","Intercept","Competitive.rescale","Complexity.rescale","CWMBranching.rescale","CWMBrooding.rescale","CWMFecundity.rescale","CWMMaxsize.rescale","Depth_m.rescale","Generalist.rescale","Habitat","no_genera.rescale","Rao.rescale","StressTolerant.rescale","Weedy.rescale","df","logLik","AICc","delta","weight"
"4359",2.43637995986221,NA,0.331240900107357,0.0129693514019966,NA,NA,NA,NA,NA,"+",NA,NA,NA,-0.0736841300608776,9,12.756148738927,-5.39465041903055,15.6793725757455,0.000171504867446141
"4615",2.54260959815535,NA,0.436512593674628,0.0386438451497871,NA,NA,NA,NA,NA,NA,-0.0479182780061763,NA,NA,-0.0345045305422372,8,11.5329109719415,-5.39140333923178,15.6826196555443,0.000171226648361908
"2183",2.5279401644375,NA,0.356933442247067,0.0285199976733614,NA,NA,NA,NA,0.0966514793088837,NA,NA,NA,-0.0599889519061133,NA,8,11.5290555439357,-5.38369248322033,15.6903305115557,0.000170567767296894
"4259",2.53331367366063,NA,0.374858409554175,NA,NA,NA,0.0266156319781499,NA,0.0988102905116313,NA,NA,NA,NA,-0.0815045621981653,8,11.5255578773658,-5.37669715008041,15.6973258446957,0.000169972220238968
"1540",2.5571056687078,0.0695833553250711,0.407015998403597,NA,NA,NA,NA,NA,NA,NA,-0.0779982565839636,0.0396300381398395,NA,NA,8,11.5243839874893,-5.3743493703275,15.6996736244486,0.000169772808636881
"391",2.44362649885999,NA,0.253296879359939,0.0210846220003983,NA,NA,NA,NA,0.0775405040266049,"+",NA,NA,NA,NA,9,12.7413360480365,-5.36502503724949,15.7089979575266,0.000168983141738852
"1547",2.53876180182771,NA,0.442385152634667,NA,-0.0662777363699589,NA,NA,NA,NA,NA,-0.0804116683818536,0.0306195274357708,NA,NA,8,11.5169911612891,-5.35956371792702,15.7144592768491,0.000168522335728802
"524",2.54463271561625,0.0281693324202016,0.419959386020079,NA,-0.0326625443474705,NA,NA,NA,NA,NA,-0.0680134971421061,NA,NA,NA,8,11.5060803712575,-5.3377421378639,15.7362808569122,0.000166693618424955
"2755",2.51186960382847,NA,0.387128191012571,NA,NA,NA,NA,0.0169367120442487,0.203125841116441,NA,-0.230125490954966,NA,0.0871841472029409,NA,9,12.6980791495055,-5.27851124018741,15.7955117545887,0.00016182929715167
"1668",2.53311904382916,0.0927439380443528,0.356306162701786,NA,NA,NA,NA,NA,0.218633421482896,NA,-0.175070368288258,0.0768568007911452,NA,NA,9,12.6875163840613,-5.25738570929915,15.8166372854769,0.000160128928351705
"5251",2.53225887131481,NA,0.388750979456104,NA,NA,NA,NA,NA,0.0847974366690643,NA,NA,-0.0178995517980824,NA,-0.0881157407408896,8,11.4625042797026,-5.25058995475408,15.823433040022,0.000159585753249157
"257",2.30848690993614,NA,NA,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,NA,6,9.07091711389205,-5.18728877323865,15.8867342215374,0.000154613866504759
"4675",2.53807848291079,NA,0.42738385183796,NA,NA,NA,NA,0.029810835502083,NA,NA,-0.0621797063142574,NA,NA,-0.036768317921966,8,11.4300294706492,-5.18564033664723,15.8883826581289,0.000154486483430157
"779",2.42500166364025,NA,0.319555024526414,NA,-0.0583767115535928,NA,NA,NA,NA,"+",-0.0428678890926907,NA,NA,NA,9,12.6433449485751,-5.1690428383266,15.9049801564495,0.000153209743853587
"4164",2.54970730076934,0.0632678972703049,0.381597377564252,NA,NA,NA,NA,0.0478895921298254,NA,NA,NA,NA,NA,-0.0818869041760342,8,11.4175551074916,-5.16069161033211,15.913331384444,0.000152571332909074
"5379",2.42905777025302,NA,0.325820398556335,NA,NA,NA,NA,NA,NA,"+",NA,-0.0068374413030781,NA,-0.0749769943143642,9,12.6260751626574,-5.13450326649134,15.9395197282847,0.000150586560480113
"1347",2.46175400737117,NA,0.288393024408948,NA,NA,NA,NA,0.0254904810399308,NA,"+",NA,-0.00935509042452739,NA,NA,9,12.6135417287901,-5.10943639875662,15.9645865960195,0.000148710972116854
"2947",2.41838132402274,NA,0.290181099386579,NA,NA,NA,NA,NA,0.192883436756312,"+",-0.209412604580176,NA,0.107162350663782,NA,10,13.8609619406795,-5.10287626231147,15.9711467324646,0.000148223989088258
"268",2.42456877288393,0.0337113608475446,0.267357076537238,NA,-0.0450532393633037,NA,NA,NA,NA,"+",NA,NA,NA,NA,9,12.6091214750633,-5.10059589130301,15.9734271034731,0.00014805508255521
"2707",2.5146808402857,NA,0.392933768174411,NA,NA,-0.0045950666967547,NA,NA,0.207645467143429,NA,-0.229817645672313,NA,0.091359269740061,NA,9,12.6071885871987,-5.09673011557386,15.9772928792022,0.000147769185075745
"520",2.54827147107201,0.0348306564666568,0.410793965535648,0.024613654077931,NA,NA,NA,NA,NA,NA,-0.0616318615685289,NA,NA,NA,8,11.3848130871869,-5.09520756972259,15.9788154250535,0.000147656735203856
"4119",2.53786618664976,NA,0.437298290972984,0.0924343238768932,NA,0.0407483430825419,NA,NA,NA,NA,NA,NA,NA,-0.0891052039743038,8,11.3833028139213,-5.09218702319138,15.9818359715847,0.000147433901496442
"2371",2.4733843751333,NA,0.295132142330759,NA,NA,NA,NA,0.0352436557307712,NA,"+",NA,NA,-0.00762220629876951,NA,9,12.5877002461883,-5.057753433553,16.0162695612231,0.000144917288434167
"4111",2.54195139457329,NA,0.423333580624935,0.0558733129641124,-0.031488199379262,NA,NA,NA,NA,NA,NA,NA,NA,-0.0557764044157301,8,11.3430324252093,-5.01164624576747,16.0623767490086,0.000141614639353683
"532",2.54559529668743,0.0544450408860689,0.417936952650969,NA,NA,0.0338338588315291,NA,NA,NA,NA,-0.0911894842246461,NA,NA,NA,8,11.3421427977887,-5.00986699092632,16.0641560038498,0.000141488711110273
"1411",2.43081227390608,NA,0.244190121749926,NA,NA,NA,NA,NA,0.0761104059805972,"+",NA,-0.0153245386765913,NA,NA,9,12.552836942408,-4.98802682599246,16.0859961687836,0.000139952048229826
"167",2.53613334940845,NA,0.336006248972527,0.0682483360676174,NA,NA,0.0481191265200868,NA,0.0801790301458218,NA,NA,NA,NA,NA,8,11.3222346396279,-4.97005067460457,16.1039723201715,0.00013869978477655
"4243",2.53505572574871,NA,0.384615573439006,NA,NA,-0.0171128549956735,NA,NA,0.0938296389756756,NA,NA,NA,NA,-0.0842557114710252,8,11.317914686343,-4.96141076803478,16.1126122267413,0.000138101900531504
"4104",2.55071615437191,0.0343145707623297,0.410730314926492,0.044479659304879,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0638346890030422,8,11.3145608128152,-4.95470302097926,16.1193199737968,0.000137639500072947
"4371",2.42398834050159,NA,0.328891667720112,NA,NA,0.0205346104949836,NA,NA,NA,"+",NA,NA,NA,-0.0889083006544236,9,12.5279739596475,-4.93830086047154,16.1357221343045,0.000136515323518608
"3715",2.51410503677668,NA,0.394274855434531,NA,NA,NA,NA,NA,0.20881677882386,NA,-0.230238477950483,0.0101350557812569,0.0839587736923214,NA,9,12.5250621185288,-4.93247717823413,16.1415458165419,0.000136118390769264
"4387",2.43028612355387,NA,0.321998795351992,NA,NA,NA,0.00955733751869951,NA,NA,"+",NA,NA,NA,-0.0703770495470612,9,12.5020371837659,-4.88642730870833,16.1875956860678,0.000133020079784889
"143",2.53485618704213,NA,0.36752060779105,0.0617166462684787,-0.0437586115751117,NA,NA,NA,0.0412376294656955,NA,NA,NA,NA,NA,8,11.2681516747119,-4.86188474477264,16.2121382500034,0.000131397727408551
"2723",2.51382252457162,NA,0.394011914880805,NA,NA,NA,-0.000488877362020461,NA,0.206555322735979,NA,-0.228629706675802,NA,0.0868384529416405,NA,9,12.4854715794524,-4.85329610008134,16.2207268946947,0.000130834673045323
"2243",2.52576641700735,NA,0.353791910031589,NA,NA,NA,NA,0.00478738395552592,0.103504133260491,NA,NA,NA,-0.073033633205958,NA,8,11.2576394086056,-4.84086021256002,16.2331627822161,0.00013002367439135
"583",2.53889656387195,NA,0.416036010334279,0.0317534442476225,NA,NA,NA,0.0190225979786392,NA,NA,-0.0669106088114534,NA,NA,NA,8,11.2484859256729,-4.82255324669456,16.2514697480815,0.000128838935422979
"2211",2.52733940919773,NA,0.344485318299138,NA,NA,NA,0.0265884634489749,NA,0.114124304256892,NA,NA,NA,-0.0630420126349983,NA,8,11.2394108948947,-4.80440318513822,16.2696198096379,0.000127675007447732
"6151",2.54484295042379,NA,0.42394870569077,0.0615149375968464,NA,NA,NA,NA,NA,NA,NA,NA,0.00968848617879105,-0.0713006352766777,8,11.2241850358064,-4.77395146696164,16.3000715278144,0.000125745770193125
"548",2.5492539245551,0.0496729507951131,0.417949344638468,NA,NA,NA,-0.0204928299826752,NA,NA,NA,-0.0787226740370854,NA,NA,NA,8,11.2134097103511,-4.75240081605097,16.3216221787251,0.00012439809246733
"339",2.47641546110277,NA,0.292172402169753,NA,NA,-0.0053387771965231,NA,0.0384327081685105,NA,"+",NA,NA,NA,NA,9,12.4349064473626,-4.75216583590169,16.3218571588744,0.000124383477784717
"2195",2.52508806974266,NA,0.357506220670278,NA,NA,0.00474360059473079,NA,NA,0.105988776188051,NA,NA,NA,-0.0775668855095535,NA,8,11.2022101635613,-4.73000172247145,16.3440212723046,0.000123012662783624
"772",2.44289738771162,0.0456995005283365,0.297092122941949,NA,NA,NA,NA,NA,NA,"+",-0.0398585816042282,NA,NA,NA,9,12.418753505986,-4.71985995314855,16.3541630416275,0.00012239045865471
"271",2.43055266520611,NA,0.290883410085153,0.0162004498699886,-0.054034843631829,NA,NA,NA,NA,"+",NA,NA,NA,NA,9,12.4060964683965,-4.6945458779695,16.3794771168066,0.000120851120300811
"4167",2.5418234930193,NA,0.417547643581843,0.0535009180644781,NA,NA,NA,0.0180547071944964,NA,NA,NA,NA,NA,-0.0708866368404899,8,11.1835339408653,-4.69264927707953,16.3813737176966,0.0001207365714516
"136",2.54427631192918,0.0393459504353888,0.341275329109148,0.0502163699046864,NA,NA,NA,NA,0.0497558225875661,NA,NA,NA,NA,NA,8,11.1691612048331,-4.66390380501509,16.410119189761,0.000119013667660436
"539",2.53547955050753,NA,0.439247979764989,NA,-0.0432297266917562,0.0164826667406918,NA,NA,NA,NA,-0.0822256131488655,NA,NA,NA,8,11.1639273347263,-4.65343606480139,16.4205869299747,0.00011839239283706
"4108",2.55124827851068,0.0416228939667374,0.404867025872549,NA,-0.0137741605688286,NA,NA,NA,NA,NA,NA,NA,NA,-0.0635968523626164,8,11.1569489713517,-4.63947933805219,16.4345436567239,0.000117569083715258
"4627",2.53841991357887,NA,0.446638376077479,NA,NA,0.0213987921103764,NA,NA,NA,NA,-0.0738617849752445,NA,NA,-0.0328191807110737,8,11.1479301585481,-4.62144171244514,16.4525812823309,0.000116513517290623
"555",2.53783476858437,NA,0.436985388973704,NA,-0.0450392355035839,NA,-0.00682144135333278,NA,NA,NA,-0.0742457585171933,NA,NA,NA,8,11.1407617604093,-4.60710491616742,16.4669180786087,0.000115681288447704
"1291",2.42730147118338,NA,0.28617951794542,NA,-0.0618790333949041,NA,NA,NA,NA,"+",NA,0.0111139103670329,NA,NA,9,12.361922362225,-4.60619766562649,16.4678253291496,0.000115628824392354
"403",2.4405311372883,NA,0.246190706328517,NA,NA,-0.0139272862243779,NA,NA,0.0849316296712757,"+",NA,NA,NA,NA,9,12.358487481738,-4.59932790465241,16.4746950901237,0.000115232334537172
"3203",2.52624690576775,NA,0.355587304063305,NA,NA,NA,NA,NA,0.103259005244109,NA,NA,-0.004987063047033,-0.0703466542842666,NA,8,11.1113716668454,-4.54832472903962,16.5256982657365,0.000112330880127471
"299",2.41377752955703,NA,0.274548351268443,NA,-0.0597082107350883,NA,0.0288235183859066,NA,NA,"+",NA,NA,NA,NA,9,12.3311379049335,-4.5446287510434,16.5293942437327,0.000112123485587284
"5635",2.54213275759373,NA,0.436297950021095,NA,NA,NA,NA,NA,NA,NA,-0.0588672869416719,-0.00268908764658976,NA,-0.0293225087258486,8,11.1076914353146,-4.54096426597807,16.533058728798,0.000111918236258775
"5124",2.55709262385117,0.0604509747540299,0.400969784287397,NA,NA,NA,NA,NA,NA,NA,NA,0.0185367155613586,NA,-0.0713049574384431,8,11.0993902118198,-4.52436181898834,16.5496611757877,0.000110993023478527
"4643",2.54168392917227,NA,0.441632282780609,NA,NA,NA,-0.00736791775165733,NA,NA,NA,-0.0638632443315214,NA,NA,-0.0301561357708733,8,11.0832044424867,-4.49199028032215,16.5820327144539,0.000109210976805862
"551",2.54205730433898,NA,0.421812449331267,0.0370876295179912,NA,NA,0.00387940036400294,NA,NA,NA,-0.0596056218649636,NA,NA,NA,8,11.0404247887234,-4.40643097279574,16.6675920219803,0.000104637492540373
"264",2.44322148655449,0.044900844918304,0.266460323671804,0.00417856901409158,NA,NA,NA,NA,NA,"+",NA,NA,NA,NA,9,12.2608408306871,-4.4040346025506,16.6699883922255,0.000104512192534841
"1543",2.54202996928369,NA,0.424505597789909,0.0364176111427863,NA,NA,NA,NA,NA,NA,-0.0639566571694672,0.00495052188733222,NA,NA,8,11.0389559432408,-4.40349328183045,16.6705297129456,0.000104483909054958
"1284",2.44756371762177,0.0573622138981652,0.261118561953424,NA,NA,NA,NA,NA,NA,"+",NA,0.0165675473207862,NA,NA,9,12.258703832274,-4.39976060572443,16.6742623890516,0.00010428908861651
"963",2.43232440012262,NA,0.284607612909841,NA,NA,NA,NA,0.00590372129100982,0.184222625519932,"+",-0.112647385713559,NA,NA,NA,10,13.5011202999048,-4.38319298076205,16.690830014014,0.000103428745741931
"4171",2.53724781325236,NA,0.408368278595085,NA,-0.0393707691197652,NA,NA,0.0317503768137562,NA,NA,NA,NA,NA,-0.0685959471114494,8,11.0268381922242,-4.37925777979733,16.6947652149787,0.000103225439370368
"4740",2.52183175552634,0.0374603306473933,0.380420982179985,NA,NA,NA,NA,NA,0.19489111808676,NA,-0.127386324320189,NA,NA,-0.0369600189976631,9,12.2391976562683,-4.36074825371306,16.713274741063,0.000102274519445594
"611",2.53803047870465,NA,0.411769620637796,NA,NA,NA,0.00666103406939914,0.0273776448506402,NA,NA,-0.0724278006267062,NA,NA,NA,8,11.0015886238044,-4.32875864295767,16.7452643518184,0.000100651671577995
"16",2.54491653793077,0.0220062299649493,0.37983364861781,0.052647279913897,-0.0368174124082679,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,10.9764184107551,-4.27841821685913,16.795604777917,9.81498651425043e-05
"2315",2.4255490329713,NA,0.290741009459039,NA,-0.0565232558123297,NA,NA,NA,NA,"+",NA,NA,-0.00959779958339313,NA,9,12.1889970354405,-4.26034701205747,16.8136759827186,9.72670165263801e-05
"5127",2.54433849064479,NA,0.424035873354522,0.0558969548541601,NA,NA,NA,NA,NA,NA,NA,0.0003958008768141,NA,-0.0652960089686958,8,10.966125055567,-4.25783150648279,16.8161914882933,9.71447555683756e-05
"140",2.54421914042527,0.0422508508646038,0.343681006975784,NA,-0.0251251547342233,NA,NA,NA,0.0413590447735592,NA,NA,NA,NA,NA,8,10.9660618924505,-4.25770518024975,16.8163178145263,9.71386197966394e-05
"4743",2.51441284583544,NA,0.395972568679409,0.0241294679336859,NA,NA,NA,NA,0.197897008883572,NA,-0.126659413099117,NA,NA,-0.0412122588925596,9,12.1864045140287,-4.25516196923379,16.8188610255423,9.70151762950206e-05
"1603",2.53672804132079,NA,0.412499382256958,NA,NA,NA,NA,0.0278679245085342,NA,NA,-0.0727156257326095,-0.0112645101974853,NA,NA,8,10.9596620892264,-4.24490557380171,16.8291174209744,9.65189367842115e-05
"4135",2.54533399210756,NA,0.416063898931873,0.0588404162275193,NA,NA,0.0178551322457051,NA,NA,NA,NA,NA,NA,-0.0544355774022652,8,10.9546413285238,-4.23486405239642,16.8391589423797,9.60355527924493e-05
"6148",2.55216430181262,0.0450719091383092,0.404315747970929,NA,NA,NA,NA,NA,NA,NA,NA,NA,-0.0130478319265573,-0.0585570872334695,8,10.9499533929723,-4.22548818129353,16.8485348134825,9.55863979373971e-05
"4747",2.51327263903366,NA,0.396189401038665,NA,-0.0148295148767819,NA,NA,NA,0.195738828659389,NA,-0.134291503205836,NA,NA,-0.0311807328669121,9,12.1638291838284,-4.21001130883322,16.8640116859429,9.48495633432574e-05
"1675",2.51200037900096,NA,0.399934195969285,NA,-0.0566035677216409,NA,NA,NA,0.198412837057219,NA,-0.163517033282979,0.0456446640939747,NA,NA,9,12.1606677631677,-4.20368846751183,16.8703345272642,9.45501774657483e-05
"4995",2.41116918493522,NA,0.294833020947793,NA,NA,NA,NA,NA,0.187988727447093,"+",-0.0816242814166499,NA,NA,-0.0734084916414682,10,13.4066729213058,-4.19429822356392,16.8797247712122,9.41072933609178e-05
"386",2.34380055383725,0.0960398809125222,NA,NA,NA,NA,NA,NA,0.15778584424239,"+",NA,NA,NA,NA,8,10.9334763663677,-4.19253412808424,16.8814888666918,9.40243228328689e-05
"417",2.32440244964449,NA,NA,NA,NA,NA,0.0790425448296772,NA,0.206397753758509,"+",NA,NA,NA,NA,8,10.923108558718,-4.17179851278492,16.9022244819912,9.30545327249932e-05
"1039",2.54041341127902,NA,0.39341267212833,0.0714960573467789,-0.0659570583480942,NA,NA,NA,NA,NA,NA,0.0246726482106888,NA,NA,8,10.9224589307562,-4.17049925686119,16.9035237379149,9.29941015295793e-05
"199",2.53794839511917,NA,0.359250835139839,0.0628847154767626,NA,NA,NA,-0.00741254271162889,0.0492787521604158,NA,NA,NA,NA,NA,8,10.9156241400292,-4.15682967540727,16.9171933193688,9.23606734468231e-05
"6155",2.54014806275372,NA,0.420134101589481,NA,-0.0383736428956586,NA,NA,NA,NA,NA,NA,NA,-0.0263805975206757,-0.0405129253698507,8,10.9054490718731,-4.13647953909508,16.937543455681,9.14256622677476e-05
"595",2.53549291965412,NA,0.424175399256654,NA,NA,0.016213546496905,NA,0.0204351884133056,NA,NA,-0.0869967435088145,NA,NA,NA,8,10.9023559903873,-4.13029337612348,16.9437296186526,9.11433121355506e-05
"258",2.32472647645443,0.124826219723289,NA,NA,NA,NA,NA,NA,NA,"+",NA,NA,NA,NA,7,9.70674249032943,-4.12612865881979,16.9478943359563,9.09537165424896e-05
"55",2.53861980196287,NA,0.372873856467708,0.112176243562771,NA,0.0513857546936026,0.0583952502498606,NA,NA,NA,NA,NA,NA,NA,8,10.8998247330702,-4.12523086148919,16.9487921332869,9.09128967032009e-05
"708",2.51946732673865,0.0489150331513209,0.350577996499321,NA,NA,NA,NA,0.0336592569495018,0.186179421204881,NA,-0.144088022974285,NA,NA,NA,9,12.116511693471,-4.11537632811845,16.9586466666576,9.0466046395373e-05
"663",2.50681020157609,NA,0.395574293181763,0.0513579434172858,NA,0.0435650926476013,NA,NA,0.187284692391972,NA,-0.161824724719558,NA,NA,NA,9,12.1139306777062,-4.11021429658881,16.9638086981873,9.02328531705947e-05
"4803",2.51100020795759,NA,0.388289094665682,NA,NA,NA,NA,0.0217056396913016,0.198264147289566,NA,-0.135294318171546,NA,NA,-0.0419153396965276,9,12.1103900644331,-4.10313307004265,16.9708899247334,8.99139384430076e-05
"151",2.53804546907142,NA,0.354143798348008,0.0543743580115169,NA,-0.0100613518614739,NA,NA,0.0536264573351757,NA,NA,NA,NA,NA,8,10.8823756609424,-4.09033271723365,16.9836902775424,8.93403109922749e-05
"196",2.54640719170155,0.059439247805576,0.322662872334842,NA,NA,NA,NA,0.020349943097801,0.0410765281802761,NA,NA,NA,NA,NA,8,10.8702344520922,-4.06605029953332,17.0079726952428,8.82621698302271e-05
"79",2.53780603402713,NA,0.382536098424222,0.0583684655416515,-0.0514501861709693,NA,NA,0.0137574054853624,NA,NA,NA,NA,NA,NA,8,10.8700315940151,-4.06564458337911,17.008378411397,8.82442669521075e-05
"2063",2.53887033533727,NA,0.399874092973166,0.0436097850034318,-0.0477153911111296,NA,NA,NA,NA,NA,NA,NA,-0.0247671969808866,NA,8,10.8575785778783,-4.04073855110544,17.0332844436706,8.71521737123692e-05
"775",2.45151479714191,NA,0.322648257796676,0.00729689604482769,NA,NA,NA,NA,NA,"+",-0.0381705872285477,NA,NA,NA,9,12.0790128036872,-4.04037854855093,17.0336444462252,8.71364876215859e-05
"4547",2.40931248769298,NA,0.277702241084684,NA,NA,NA,NA,0.000591086492274296,0.125977274773888,"+",NA,NA,NA,-0.108374390872502,10,13.290917069707,-3.96278652036632,17.1112364744098,8.38206752553286e-05
"227",2.53327243092502,NA,0.315650072597173,NA,NA,NA,0.0550093468937672,0.032938463309051,0.0703492535807886,NA,NA,NA,NA,NA,8,10.8182728153835,-3.96212702611588,17.1118959686602,8.37930401851721e-05
"171",2.53521768722864,NA,0.345431736986377,NA,-0.0374639482330401,NA,0.0385287992014443,NA,0.0623878179171285,NA,NA,NA,NA,NA,8,10.8123479612369,-3.95027731782267,17.1237456769534,8.32980464743607e-05
"292",2.43713950278884,0.0398844888132297,0.261986113316944,NA,NA,NA,0.0174273521689678,NA,NA,"+",NA,NA,NA,NA,9,12.0324168198501,-3.9471865808767,17.1268364138994,8.31694197129472e-05
"652",2.52044286423045,0.033985105329369,0.370769507092323,NA,-0.0083507765257287,NA,NA,NA,0.18977153130294,NA,-0.140770167614399,NA,NA,NA,9,12.0296543553204,-3.94166165181719,17.1323613429589,8.29399841906821e-05
"5131",2.54203625355592,NA,0.41883856535176,NA,-0.0299331370176362,NA,NA,NA,NA,NA,NA,-0.00360140755057418,NA,-0.0601849879992618,8,10.8011609137924,-3.92790322293358,17.1461197718425,8.23713802701486e-05
"164",2.54388447892719,0.0370136379613475,0.326038276531607,NA,NA,NA,0.0307515984109095,NA,0.0658505448106376,NA,NA,NA,NA,NA,8,10.7999209422951,-3.92542327993906,17.148599714837,8.2269305404464e-05
"2308",2.44184483571163,0.0462394048708488,0.265357701092161,NA,NA,NA,NA,NA,NA,"+",NA,NA,-0.00224239968917911,NA,9,12.0080252696689,-3.8984034805142,17.1756195142619,8.11653294325545e-05
"660",2.51711479644429,0.0504043472183086,0.374794870948771,NA,NA,0.0342469885153756,NA,NA,0.193343320070084,NA,-0.164297510891704,NA,NA,NA,9,12.0045733785637,-3.89149969830394,17.1825232964721,8.08856385627767e-05
"47",2.5423008907036,NA,0.386408937657656,0.0615499309020413,-0.0423985718195639,NA,0.0287832777210993,NA,NA,NA,NA,NA,NA,NA,8,10.7776203006963,-3.88082199674135,17.1932009980347,8.0454952914343e-05
"1159",2.53591903417183,NA,0.355523601699574,0.0556241278833056,NA,NA,NA,NA,0.0488649782501262,NA,NA,-0.0147733296171912,NA,NA,8,10.7773468275309,-3.88027505041056,17.1937479443655,8.04329536519391e-05
"1156",2.5472892217046,0.0523412416807126,0.333831741589636,NA,NA,NA,NA,NA,0.0459248487947363,NA,NA,0.00012634971934961,NA,NA,8,10.7768014685017,-3.87918433235233,17.1948386624238,8.03891007732949e-05
